conversation_id	turn_id	id	query	original	sparse
110	9	110_9	What is the best in my morning latte?	What is the best in my morning latte?	"{""What is the best in my morning latte?"": 0.12465225480672729, ""What is the best milk substitute in my morning latte?"": 0.11160629146945658, ""What is the best milk substitute for my morning latte?"": 0.11142093983385629, ""What is the best milk alternative in my morning latte?"": 0.09870567796276158, ""What is the best milk alternative for my morning latte?"": 0.0949775301355497, ""What milk substitute is the best in my morning latte?"": 0.09351168133134043, ""What is the best for my morning latte?"": 0.09287961671773828, ""What milk is the best in my morning latte?"": 0.0910798179680905, ""What is the best milk for my morning latte?"": 0.09083943834923458, ""What would be the best milk substitute for my morning latte?"": 0.09032675142524478}"
110	10	110_10	I didn’t expect that. Really, hemp? Say more.	I didn’t expect that. Really, hemp? Say more.	"{""I didn\u2019t expect that. Really, hemp? Say more."": 0.11644460563620837, ""I didn\u2019t expect much more from hemp milk. Really, hemp? Say more."": 0.10196415835523759, ""I didn't expect that. Really, hemp? Say more."": 0.10131501478336169, ""I didn\u2019t expect that. Really, hemp milk? Say more."": 0.10110431314929973, ""I didn\u2019t expect more. Really, hemp? Say more."": 0.09897635751585408, ""I didn\u2019t expect anything more from hemp milk. Really, hemp? Say more."": 0.09868963197204306, ""I didn\u2019t expect more from hemp milk. Really, hemp? Say more."": 0.09683363220264721, ""I didn\u2019t expect that. Really, hemp? Say more?"": 0.09545834386883995, ""I didn\u2019t expect nutrition from hemp milk. Really, hemp? Say more."": 0.09500918584001398, ""I didn\u2019t expect much more from hemp milk. Really, hemp milk? Say more."": 0.09420475667649436}"
111	1	111_1	I saw a Tesla Roadster today which made me wonder, what is the world’s fastest car?	I saw a Tesla Roadster today which made me wonder, what is the world’s fastest car?	
111	2	111_2	What is the Hennessey Venom GT's speed based on?	What is the first based on?	"{""What is the Hennessey Venom GT's speed based on?"": 0.1063528516013958, ""What is the Hennessey Venom GT's first Guinness World record based on?"": 0.1017251288956706, ""What is the Hennessey Venom GT's speed of 270.49mph based on?"": 0.10105690821063808, ""What is the Hennessey Venom GT's world speed record based on?"": 0.10054132767758285, ""What is the Hennessey Venom GT's first Guinness World Record based on?"": 0.09970946929852727, ""What is the Hennessey Venom GT's Guinness World record based on?"": 0.09951003048554477, ""What is the Hennessey Venom GT's speed record based on?"": 0.09941800935848558, ""What is the first Guinness World Record for the fastest car based on?"": 0.09848606976455222, ""What is the Hennessey Venom GT's Guinness World record for fastest car based on?"": 0.09713832994249619, ""What is the Hennessey Venom GT's Guinness World Record based on?"": 0.09606187476510665}"
111	3	111_3	How fast can the unmodified base car of the Hennessey Venom GT go?	How fast can the unmodified base car go?	"{""How fast can the unmodified base car of the Hennessey Venom GT go?"": 0.11284233746907286, ""How fast can the unmodified base car of the Venom GT go?"": 0.10552604818435274, ""How fast can the unmodified base Hennessey Venom GT go?"": 0.10460287975285389, ""How fast can the unmodified base car for the Hennessey Venom GT go?"": 0.1045185742313957, ""How fast can the unmodified base car Hennessey Venom GT go?"": 0.0999768870497753, ""How fast can an unmodified base car of the Hennessey Venom GT go?"": 0.0983180768503549, ""How fast can the unmodified base car for the Venom GT go?"": 0.09576011064869976, ""How fast can the unmodified base car of Hennessey go?"": 0.0951350983418811, ""How fast can the unmodified Hennessey Venom GT base car go?"": 0.09233285143606208, ""How fast can the unmodified Hennessey Venom GT go?"": 0.09098713603555166}"
111	4	111_4	No, I meant the Lotus. Hennessey plans to offer a limited run of 3 “World Record Edition” Venom GT Spyder’s to commemorate the record run and as a tribute to the company’s 25 th Anniversary.	No, I meant the Lotus.	"{""No, I meant the Lotus. Hennessey plans to offer a limited run of 3 \u201cWorld Record Edition\u201d Venom GT Spyder\u2019s to commemorate the record run and as a tribute to the company\u2019s 25 th Anniversary."": 0.1057602491694157, ""No, I meant the Lotus. Hennessey plans to offer a limited run of 3 \u201cWorld Record Edition\u201d Venom GT Spyder\u2019s to commemorate the record run and as a tribute to the company\u2019s 25th Anniversary."": 0.10358828000983189, ""No, I meant the Lotus. Hennessey plans to offer a limited run of 3 \u201cWorld Record Edition\u201d Venom GT Spyder\u2019s to commemorate the record run and as a tribute to the company's 25 th Anniversary."": 0.10163390918399415, ""No, I meant the Lotus. Hennessey plans to offer a limited run of 3 \u201cWorld Record Edition\u201d Venom GT Spyders to commemorate the record run and as a tribute to the company\u2019s 25 th Anniversary."": 0.09978491052742704, ""No, I meant the Lotus. Hennessey plans to offer a limited run of 3 \u201cWorld Record Edition\u201d Venom GT Spyder\u2019s to commemorate the record run and as a tribute to the company's 25th Anniversary."": 0.09940465258162348, ""No, I meant the Lotus. Hennessey plans to offer a limited run of 3 \u201cWorld Record Edition\u201d Venom GT Spyder\u2019s to commemorate the record run and as a tribute to the company\u2019s 25 th Anniversary"": 0.09866356701910176, ""No, I meant the Lotus. Hennessey plans to offer a limited run of 3 \u201cWorld Record Edition\u201d Venom GT Spyder's to commemorate the record run and as a tribute to the company\u2019s 25 th Anniversary."": 0.09859480642961689, ""No, I meant the Lotus. Hennessey plans to offer a limited run of 3 \u201cWorld Record Edition\u201d Venom GT Spyders to commemorate the record run and as a tribute to the company\u2019s 25th Anniversary."": 0.09771439188461345, ""No, I meant the Lotus. Hennessey plans to offer a limited run of 3 \u201cWorld Record Edition\u201d Venom GT Spyder to commemorate the record run and as a tribute to the company\u2019s 25 th Anniversary."": 0.09743562715960012, ""No, I meant the Lotus. Hennessey plans to offer a limited run of 3 \u201cWorld Record Edition\u201d Venom GT Spyder\u2019s to commemorate the world record run and as a tribute to the company\u2019s 25 th Anniversary."": 0.09741960603477552}"
111	5	111_5	Can any car go over 300 mph with the Hennessey Venom GT?	Can any go over 300 mph?	"{""Can any car go over 300 mph with the Hennessey Venom GT?"": 0.10927454456913102, ""Can any car go over 300 mph in the Hennessey Venom GT?"": 0.1056123171128541, ""Can the Hennessey Venom GT go over 300 mph?"": 0.10282792438851665, ""Can any car go over 300 mph with the Lotus Exige Cup 430?"": 0.10042921650584184, ""Can any car go over 300 mph with the Hennessey Venom GT Spyder?"": 0.09983746840255421, ""Can any car with the Hennessey Venom GT go over 300 mph?"": 0.09978279558857604, ""Can any Hennessey Venom GT go over 300 mph?"": 0.09811268515051019, ""Can any vehicle go over 300 mph with the Hennessey Venom GT?"": 0.09492996504184194, ""Can any Hennessey car go over 300 mph?"": 0.09476537921306734, ""Can any car in the world go over 300 mph with the Hennessey Venom GT?"": 0.09442770402710667}"
111	6	111_6	What is the origin of funny cars? Why do they call them funny cars?	What is the origin of funny cars? Why do they call them that?	"{""What is the origin of funny cars? Why do they call them funny cars?"": 0.11893152061608826, ""What is the origin of funny cars? Why do they call them that?"": 0.1072433649445598, ""What is the origin of funny cars and why do they call them funny cars? Why do they call them funny cars?"": 0.10239949768561038, ""What is the origin of funny cars? Why do people call them funny cars?"": 0.10229346229221321, ""What is the origin of funny cars? Why are they called funny cars?"": 0.09789089531441028, ""What is the origin of funny cars? Why do they call them funny?"": 0.09714431211254038, ""What is the origin of funny cars? Why do they call them funny cars? Why do they call them funny cars?"": 0.09567610382888467, ""What is the origin of funny cars? Why do drag racers call them funny cars?"": 0.09556759312897681, ""What is the origin of funny cars and why do they call them funny cars?"": 0.09182139980985252, ""What is the origin of funny cars and why do they call them funny cars? Why do people call them funny cars?"": 0.09103185026686367}"
111	7	111_7	How fast did the Hennessey Venom GT go?	How fast did it go?	"{""How fast did the Hennessey Venom GT go?"": 0.11824998245753006, ""How fast did the unmodified base car of the Hennessey Venom GT go?"": 0.1102483975996555, ""How fast did the modified wheelbase body of the Hennessey Venom GT go?"": 0.10279912803852276, ""How fast did Jack Chrisman's Comet go?"": 0.10065254906820847, ""How fast did Jack Chrisman's Comet in 1964 go?"": 0.09770875737585849, ""How fast did the Hennessey Venom GT go with the modified wheelbase bodies that followed in 1965?"": 0.09639290073092764, ""How fast did the Hennessey Venom GT go in the open road?"": 0.09383104148317109, ""How fast did the nitro-burning Comet in 1964 go?"": 0.09372505869630711, ""How fast did Jack Chrisman's Comet go in 1964?"": 0.09332932953916291, ""How fast did the Comet in 1964 go?"": 0.09306285501065593}"
111	8	111_8	How does the funny car's quickness compare to the Hennessey Venom GT?	No, I meant the funny car.  But, that’s interesting. I heard it has a ludicrous mode. How does its quickness compare to the Venom?	"{""How does the funny car's quickness compare to the Hennessey Venom GT?"": 0.11016661266854744, ""How does the funny car's quickness compare to the Hennessey Venom?"": 0.10490166929813026, ""How does the funny car's quickness compare to the Venom?"": 0.1034455790073789, ""How does the funny car's quickness compare to the Venom GT?"": 0.10186297595366063, ""How does the Hennessey Venom GT's quickness compare to the funny car?"": 0.10087384992526122, ""How does the funny car's quickness compare to the Hennessey Venom GT's?"": 0.09972714449448875, ""How does its quickness compare to the Hennessey Venom GT?"": 0.09732477507034848, ""How does the funny car\u2019s quickness compare to the Hennessey Venom GT?"": 0.09465205828597267, ""How does the Funny Car's quickness compare to the Hennessey Venom GT?"": 0.09388290547041271, ""How does that funny car's quickness compare to the Hennessey Venom GT?"": 0.09316242982579896}"
